Partido,Localidad,link Indec,Velocidad (Mbps),Provincia,Accesos
SALTA,Anta,El Quebrachal,66007060,0.512,1.0
SALTA,Anta,El Quebrachal,66007060,2.0,1.0
SALTA,Anta,El Quebrachal,66007060,4.0,534.0
SALTA,Anta,El Quebrachal,66007060,5.0,548.0
SALTA,Anta,El Quebrachal,66007060,7.0,60.0
SALTA,Anta,El Quebrachal,66007060,10.0,493.0
SALTA,Anta,El Quebrachal,66007060,12.0,14.0
SALTA,Anta,El Quebrachal,66007060,15.0,20.0
SALTA,Anta,El Quebrachal,66007060,20.0,28.0
SALTA,Anta,Gaona,66007070,0.5,1.0
SALTA,Anta,Gaona,66007070,0.512,1.0
SALTA,Anta,Gaona,66007070,4.0,206.0
SALTA,Anta,Gaona,66007070,5.0,203.0
SALTA,Anta,Gaona,66007070,7.0,20.0
SALTA,Anta,Gaona,66007070,10.0,76.0
SALTA,Anta,Gaona,66007070,12.0,8.0
SALTA,Anta,General Pizarro,66007080,0.512,1.0
SALTA,Anta,General Pizarro,66007080,5.0,1.0
SALTA,Anta,General Pizarro,66007080,10.0,50.0
SALTA,Anta,Joaquín V. González,66007090,0.5,2.0
SALTA,Anta,Joaquín V. González,66007090,0.512,1.0
SALTA,Anta,Joaquín V. González,66007090,1.0,7.0
SALTA,Anta,Joaquín V. González,66007090,3.0,9.0
SALTA,Anta,Joaquín V. González,66007090,4.0,2257.0
SALTA,Anta,Joaquín V. González,66007090,5.0,2070.0
SALTA,Anta,Joaquín V. González,66007090,6.0,66.0
SALTA,Anta,Joaquín V. González,66007090,7.0,242.0
SALTA,Anta,Joaquín V. González,66007090,10.0,744.0
SALTA,Anta,Joaquín V. González,66007090,12.0,65.0
SALTA,Anta,Joaquín V. González,66007090,15.0,41.0
SALTA,Anta,Joaquín V. González,66007090,20.0,1.0
SALTA,Anta,Joaquín V. González,66007090,100.0,2.0
SALTA,Anta,Las Lajitas,66007100,0.5,1.0
SALTA,Anta,Las Lajitas,66007100,0.512,1.0
SALTA,Anta,Las Lajitas,66007100,1.0,4.0
SALTA,Anta,Las Lajitas,66007100,2.0,658.0
SALTA,Anta,Las Lajitas,66007100,3.0,1.0
SALTA,Anta,Las Lajitas,66007100,5.0,22.0
SALTA,Anta,Las Lajitas,66007100,6.0,1.0
SALTA,Anta,Las Lajitas,66007100,8.0,2.0
SALTA,Anta,Las Lajitas,66007100,10.0,2.0
SALTA,Anta,Luis Burela,66007110,5.0,1.0
SALTA,Anta,Luis Burela,66007110,8.0,1.0
SALTA,Anta,Luis Burela,66007110,18.0,1.0
SALTA,Anta,Piquete Cabado,66007140,0.512,1.0
SALTA,Anta,Piquete Cabado,66007140,10.0,3.0
SALTA,Anta,Piquete Cabado,66007140,18.0,1.0
SALTA,Anta,Piquete Cabado,66007140,20.0,2.0
SALTA,Anta,Río del Valle,66007150,0.512,1.0
SALTA,Anta,Río del Valle,66007150,5.0,3.0
SALTA,Anta,Río del Valle,66007150,10.0,1.0
SALTA,Anta,Tolloche,66007160,20.0,1.0
SALTA,Cachi,Cachi,66014010,0.512,1.0
SALTA,Cachi,Cachi,66014010,3.0,206.0
SALTA,Cachi,Cachi,66014010,5.0,71.0
SALTA,Cachi,Cachi,66014010,10.0,15.0
SALTA,Cachi,Payogasta,66014020,3.0,20.0
SALTA,Cachi,Payogasta,66014020,5.0,7.0
SALTA,Cachi,Payogasta,66014020,10.0,3.0
SALTA,Cafayate,Cafayate,66021010,0.0,0.0
SALTA,Cafayate,Cafayate,66021010,0.512,1.0
SALTA,Cafayate,Cafayate,66021010,1.0,2.0
SALTA,Cafayate,Cafayate,66021010,3.0,227.0
SALTA,Cafayate,Cafayate,66021010,5.0,79.0
SALTA,Cafayate,Cafayate,66021010,6.0,31.0
SALTA,Cafayate,Cafayate,66021010,10.0,195.0
SALTA,Cafayate,Cafayate,66021010,15.0,41.0
SALTA,Cafayate,Cafayate,66021010,20.0,6.0
SALTA,Cafayate,Tolombón,66021020,0.0,
SALTA,Cafayate,Tolombón,66021020,6.0,5.0
SALTA,Capital,Atocha,66028010,1.0,2.0
SALTA,Capital,Atocha,66028010,5.0,3.0
SALTA,Capital,Atocha,66028010,6.0,2.0
SALTA,Capital,Atocha,66028010,10.0,61.0
SALTA,Capital,Atocha,66028010,15.0,1.0
SALTA,Capital,El Tipal - La Almudena,66028010,0.512,1.0
SALTA,Capital,El Tipal - La Almudena,66028010,1.0,25.0
SALTA,Capital,El Tipal - La Almudena,66028010,5.0,2.0
SALTA,Capital,El Tipal - La Almudena,66028010,6.0,26.0
SALTA,Capital,El Tipal - La Almudena,66028010,10.0,16.0
SALTA,Capital,El Tipal - La Almudena,66028010,15.0,1.0
SALTA,Capital,La Ciénaga y Barrio San Rafael,66028030,1.0,15.0
SALTA,Capital,La Ciénaga y Barrio San Rafael,66028030,3.0,1.0
SALTA,Capital,La Ciénaga y Barrio San Rafael,66028030,5.0,2.0
SALTA,Capital,La Ciénaga y Barrio San Rafael,66028030,6.0,17.0
SALTA,Capital,La Ciénaga y Barrio San Rafael,66028030,10.0,9.0
SALTA,Capital,La Ciénaga y Barrio San Rafael,66028030,15.0,2.0
SALTA,Capital,Las Costas,66028040,1.0,20.0
SALTA,Capital,Las Costas,66028040,6.0,22.0
SALTA,Capital,Las Costas,66028040,10.0,7.0
SALTA,Capital,OTROS,Sin Datos,0.5,1.0
SALTA,Capital,Salta,66028050,0.0,36.0
SALTA,Capital,Salta,66028050,0.5,1.0
SALTA,Capital,Salta,66028050,0.512,2.0
SALTA,Capital,Salta,66028050,0.75,1.0
SALTA,Capital,Salta,66028050,1.0,316.0
SALTA,Capital,Salta,66028050,2.0,15.0
SALTA,Capital,Salta,66028050,3.0,641.0
SALTA,Capital,Salta,66028050,3.5,8.0
SALTA,Capital,Salta,66028050,4.0,11.0
SALTA,Capital,Salta,66028050,5.0,17.0
SALTA,Capital,Salta,66028050,6.0,1757.0
SALTA,Capital,Salta,66028050,8.0,6853.0
SALTA,Capital,Salta,66028050,10.0,39051.0
SALTA,Capital,Salta,66028050,15.0,315.0
SALTA,Capital,Salta,66028050,20.0,952.0
SALTA,Capital,Salta,66028050,27.0,1.0
SALTA,Capital,Salta,66028050,30.0,63.0
SALTA,Capital,Salta,66028050,50.0,27929.0
SALTA,Capital,Salta,66028050,100.0,33646.0
SALTA,Capital,Salta,66028050,300.0,23466.0
SALTA,Capital,Salta,66028050,500.0,1133.0
SALTA,Capital,Salta,66028050,600.0,1181.0
SALTA,Capital,Salta,66028050,1000.0,404.0
SALTA,Capital,Villa San Lorenzo,66028060,0.0,1.0
SALTA,Capital,Villa San Lorenzo,66028060,0.512,1.0
SALTA,Capital,Villa San Lorenzo,66028060,1.0,37.0
SALTA,Capital,Villa San Lorenzo,66028060,3.0,45.0
SALTA,Capital,Villa San Lorenzo,66028060,5.0,15.0
SALTA,Capital,Villa San Lorenzo,66028060,6.0,76.0
SALTA,Capital,Villa San Lorenzo,66028060,10.0,91.0
SALTA,Capital,Villa San Lorenzo,66028060,15.0,10.0
SALTA,Capital,Villa San Lorenzo,66028060,50.0,103.0
SALTA,Capital,Villa San Lorenzo,66028060,100.0,1189.0
SALTA,Capital,Villa San Lorenzo,66028060,300.0,922.0
SALTA,Capital,Villa San Lorenzo,66028060,500.0,73.0
SALTA,Capital,Villa San Lorenzo,66028060,1000.0,10.0
SALTA,Cerrillos,Barrio El Congreso,66035030,10.0,15.0
SALTA,Cerrillos,Barrio Las Tunas,66035030,10.0,8.0
SALTA,Cerrillos,Barrio Los Pinares,66035030,1.0,16.0
SALTA,Cerrillos,Barrio Los Pinares,66035030,5.0,223.0
SALTA,Cerrillos,Barrio Los Pinares,66035030,6.0,18.0
SALTA,Cerrillos,Barrio Los Pinares,66035030,10.0,40.0
SALTA,Cerrillos,Barrio Los Pinares,66035030,50.0,1.0
SALTA,Cerrillos,Cerrillos,66035010,0.0,80.0
SALTA,Cerrillos,Cerrillos,66035010,0.512,2.0
SALTA,Cerrillos,Cerrillos,66035010,1.0,24.0
SALTA,Cerrillos,Cerrillos,66035010,3.0,7.0
SALTA,Cerrillos,Cerrillos,66035010,5.0,3.0
SALTA,Cerrillos,Cerrillos,66035010,6.0,70.0
SALTA,Cerrillos,Cerrillos,66035010,10.0,832.0
SALTA,Cerrillos,Cerrillos,66035010,15.0,33.0
SALTA,Cerrillos,Cerrillos,66035010,20.0,60.0
SALTA,Cerrillos,Cerrillos,66035010,30.0,5.0
SALTA,Cerrillos,Cerrillos,66035010,50.0,136.0
SALTA,Cerrillos,Cerrillos,66035010,100.0,1838.0
SALTA,Cerrillos,Cerrillos,66035010,300.0,822.0
SALTA,Cerrillos,Cerrillos,66035010,500.0,23.0
SALTA,Cerrillos,Cerrillos,66035010,1000.0,5.0
SALTA,Cerrillos,La Merced,66035020,0.0,70.0
SALTA,Cerrillos,La Merced,66035020,0.512,1.0
SALTA,Cerrillos,La Merced,66035020,1.0,16.0
SALTA,Cerrillos,La Merced,66035020,6.0,18.0
SALTA,Cerrillos,La Merced,66035020,10.0,867.0
SALTA,Cerrillos,La Merced,66035020,15.0,66.0
SALTA,Cerrillos,La Merced,66035020,50.0,1.0
SALTA,Cerrillos,San Agustín,66035030,0.0,40.0
SALTA,Cerrillos,San Agustín,66035030,0.512,1.0
SALTA,Cerrillos,San Agustín,66035030,1.0,18.0
SALTA,Cerrillos,San Agustín,66035030,3.0,10.0
SALTA,Cerrillos,San Agustín,66035030,6.0,25.0
SALTA,Cerrillos,San Agustín,66035030,10.0,7.0
SALTA,Cerrillos,San Agustín,66035030,15.0,66.0
SALTA,Cerrillos,San Agustín,66035030,50.0,1.0
SALTA,Cerrillos,San Agustín,66035030,100.0,1.0
SALTA,Chicoana,Barrio Finca La Maroma,66042003,10.0,10.0
SALTA,Chicoana,Barrio La Rotonda,66042005,0.0,10.0
SALTA,Chicoana,Barrio La Rotonda,66042005,3.0,2.0
SALTA,Chicoana,Barrio La Rotonda,66042005,10.0,160.0
SALTA,Chicoana,Barrio Santa Teresita,66042007,10.0,60.0
SALTA,Chicoana,Chicoana,66042010,0.0,15.0
SALTA,Chicoana,Chicoana,66042010,0.5,1.0
SALTA,Chicoana,Chicoana,66042010,0.512,1.0
SALTA,Chicoana,Chicoana,66042010,1.0,7.0
SALTA,Chicoana,Chicoana,66042010,3.0,5.0
SALTA,Chicoana,Chicoana,66042010,5.0,2.0
SALTA,Chicoana,Chicoana,66042010,6.0,52.0
SALTA,Chicoana,Chicoana,66042010,10.0,211.0
SALTA,Chicoana,Chicoana,66042010,20.0,2.0
SALTA,Chicoana,El Carril,66042020,0.0,120.0
SALTA,Chicoana,El Carril,66042020,0.512,1.0
SALTA,Chicoana,El Carril,66042020,3.0,122.0
SALTA,Chicoana,El Carril,66042020,5.0,199.0
SALTA,Chicoana,El Carril,66042020,6.0,81.0
SALTA,Chicoana,El Carril,66042020,10.0,862.0
SALTA,Chicoana,El Carril,66042020,15.0,2.0
SALTA,General Güemes,Campo Santo,66049010,0.512,1.0
SALTA,General Güemes,Campo Santo,66049010,1.0,5.0
SALTA,General Güemes,Campo Santo,66049010,3.0,8.0
SALTA,General Güemes,Campo Santo,66049010,6.0,14.0
SALTA,General Güemes,Campo Santo,66049010,10.0,102.0
SALTA,General Güemes,Campo Santo,66049010,15.0,4.0
SALTA,General Güemes,Campo Santo,66049010,20.0,3.0
SALTA,General Güemes,Cobos,66049020,3.0,3.0
SALTA,General Güemes,Cobos,66049020,10.0,60.0
SALTA,General Güemes,Cobos,66049020,999.0,1.0
SALTA,General Güemes,El Bordo,66049030,3.0,5.0
SALTA,General Güemes,El Bordo,66049030,10.0,61.0
SALTA,General Güemes,General Güemes,66049040,0.5,2.0
SALTA,General Güemes,General Güemes,66049040,0.512,2.0
SALTA,General Güemes,General Güemes,66049040,1.0,31.0
SALTA,General Güemes,General Güemes,66049040,3.0,271.0
SALTA,General Güemes,General Güemes,66049040,6.0,278.0
SALTA,General Güemes,General Güemes,66049040,10.0,436.0
SALTA,General Güemes,General Güemes,66049040,15.0,31.0
SALTA,General Güemes,General Güemes,66049040,20.0,6.0
SALTA,Grl. José de San Martín,Aguaray,66056010,0.5,1.0
SALTA,Grl. José de San Martín,Aguaray,66056010,0.512,1.0
SALTA,Grl. José de San Martín,Aguaray,66056010,1.0,3.0
SALTA,Grl. José de San Martín,Aguaray,66056010,2.0,435.0
SALTA,Grl. José de San Martín,Aguaray,66056010,3.0,18.0
SALTA,Grl. José de San Martín,Aguaray,66056010,6.0,87.0
SALTA,Grl. José de San Martín,Aguaray,66056010,10.0,481.0
SALTA,Grl. José de San Martín,Aguaray,66056010,15.0,32.0
SALTA,Grl. José de San Martín,Campamento Vespucio,66056020,0.512,1.0
SALTA,Grl. José de San Martín,Campamento Vespucio,66056020,3.0,1.0
SALTA,Grl. José de San Martín,Campamento Vespucio,66056020,6.0,5.0
SALTA,Grl. José de San Martín,Campamento Vespucio,66056020,10.0,123.0
SALTA,Grl. José de San Martín,Campamento Vespucio,66056020,15.0,12.0
SALTA,Grl. José de San Martín,Campamento Vespucio,66056020,20.0,2.0
SALTA,Grl. José de San Martín,Campichuelo,66056030,0.0,2.0
SALTA,Grl. José de San Martín,Campo Durán,66056040,10.0,1.0
SALTA,Grl. José de San Martín,Coronel Cornejo,66056070,0.512,1.0
SALTA,Grl. José de San Martín,Coronel Cornejo,66056070,1.0,1.0
SALTA,Grl. José de San Martín,Coronel Cornejo,66056070,3.0,1.0
SALTA,Grl. José de San Martín,Coronel Cornejo,66056070,6.0,3.0
SALTA,Grl. José de San Martín,Coronel Cornejo,66056070,10.0,4.0
SALTA,Grl. José de San Martín,Dragones,66056080,0.0,5.0
SALTA,Grl. José de San Martín,Dragones,66056080,0.512,1.0
SALTA,Grl. José de San Martín,Dragones,66056080,2.0,1.0
SALTA,Grl. José de San Martín,Dragones,66056080,4.0,11.0
SALTA,Grl. José de San Martín,Dragones,66056080,5.0,12.0
SALTA,Grl. José de San Martín,Dragones,66056080,6.0,11.0
SALTA,Grl. José de San Martín,Dragones,66056080,10.0,61.0
SALTA,Grl. José de San Martín,Embarcación,66056090,0.0,535.0
SALTA,Grl. José de San Martín,Embarcación,66056090,0.5,2.0
SALTA,Grl. José de San Martín,Embarcación,66056090,0.512,1.0
SALTA,Grl. José de San Martín,Embarcación,66056090,1.0,2.0
SALTA,Grl. José de San Martín,Embarcación,66056090,3.0,1309.0
SALTA,Grl. José de San Martín,Embarcación,66056090,6.0,108.0
SALTA,Grl. José de San Martín,Embarcación,66056090,10.0,597.0
SALTA,Grl. José de San Martín,Embarcación,66056090,15.0,54.0
SALTA,Grl. José de San Martín,Embarcación,66056090,20.0,60.0
SALTA,Grl. José de San Martín,Embarcación,66056090,30.0,2.0
SALTA,Grl. José de San Martín,General Ballivián,66056100,0.512,1.0
SALTA,Grl. José de San Martín,General Ballivián,66056100,10.0,50.0
SALTA,Grl. José de San Martín,General Ballivián,66056100,20.0,1.0
SALTA,Grl. José de San Martín,General Mosconi,66056110,0.512,1.0
SALTA,Grl. José de San Martín,General Mosconi,66056110,1.0,6.0
SALTA,Grl. José de San Martín,General Mosconi,66056110,3.0,40.0
SALTA,Grl. José de San Martín,General Mosconi,66056110,5.0,2.0
SALTA,Grl. José de San Martín,General Mosconi,66056110,6.0,95.0
SALTA,Grl. José de San Martín,General Mosconi,66056110,10.0,356.0
SALTA,Grl. José de San Martín,General Mosconi,66056110,15.0,18.0
SALTA,Grl. José de San Martín,General Mosconi,66056110,20.0,1.0
SALTA,Grl. José de San Martín,Hickman,66056120,0.0,69.0
SALTA,Grl. José de San Martín,Misión El Cruce - El Milagro - El Jardín de San Martín,66056140,0.0,3.0
SALTA,Grl. José de San Martín,Misión Kilómetro 6,66056150,0.0,2.0
SALTA,Grl. José de San Martín,Pacará,66056170,0.0,2.0
SALTA,Grl. José de San Martín,Padre Lozano,66056180,0.0,0.0
SALTA,Grl. José de San Martín,Piquirenda,66056190,10.0,1.0
SALTA,Grl. José de San Martín,Profesor Salvador Mazza,66056200,0.0,0.0
SALTA,Grl. José de San Martín,Profesor Salvador Mazza,66056200,0.512,1.0
SALTA,Grl. José de San Martín,Profesor Salvador Mazza,66056200,1.0,5.0
SALTA,Grl. José de San Martín,Profesor Salvador Mazza,66056200,3.0,33.0
SALTA,Grl. José de San Martín,Profesor Salvador Mazza,66056200,6.0,131.0
SALTA,Grl. José de San Martín,Profesor Salvador Mazza,66056200,10.0,706.0
SALTA,Grl. José de San Martín,Profesor Salvador Mazza,66056200,15.0,45.0
SALTA,Grl. José de San Martín,Profesor Salvador Mazza,66056200,20.0,10.0
SALTA,Grl. José de San Martín,Tartagal,66056220,0.0,3021.0
SALTA,Grl. José de San Martín,Tartagal,66056220,0.256,2.0
SALTA,Grl. José de San Martín,Tartagal,66056220,0.5,1.0
SALTA,Grl. José de San Martín,Tartagal,66056220,0.512,1.0
SALTA,Grl. José de San Martín,Tartagal,66056220,1.0,79.0
SALTA,Grl. José de San Martín,Tartagal,66056220,3.0,208.0
SALTA,Grl. José de San Martín,Tartagal,66056220,4.0,4429.0
SALTA,Grl. José de San Martín,Tartagal,66056220,5.0,14.0
SALTA,Grl. José de San Martín,Tartagal,66056220,6.0,324.0
SALTA,Grl. José de San Martín,Tartagal,66056220,10.0,439.0
SALTA,Grl. José de San Martín,Tartagal,66056220,15.0,18.0
SALTA,Grl. José de San Martín,Tartagal,66056220,20.0,41.0
SALTA,Grl. José de San Martín,Tartagal,66056220,30.0,1.0
SALTA,Grl. José de San Martín,Tartagal,66056220,50.0,127.0
SALTA,Grl. José de San Martín,Tartagal,66056220,100.0,1293.0
SALTA,Grl. José de San Martín,Tartagal,66056220,300.0,939.0
SALTA,Grl. José de San Martín,Tartagal,66056220,500.0,51.0
SALTA,Grl. José de San Martín,Tartagal,66056220,1000.0,8.0
SALTA,Grl. José de San Martín,Tobantirenda,66056230,10.0,3.0
SALTA,Grl. José de San Martín,Yacuy,66056250,3.0,6.0
SALTA,Grl. José de San Martín,Yacuy,66056250,10.0,3.0
SALTA,Guachipas,Guachipas,66063010,0.0,35.0
SALTA,Guachipas,Guachipas,66063010,0.5,1.0
SALTA,Guachipas,Guachipas,66063010,0.512,1.0
SALTA,Guachipas,Guachipas,66063010,3.0,35.0
SALTA,Guachipas,Guachipas,66063010,5.0,84.0
SALTA,Guachipas,Guachipas,66063010,10.0,1.0
SALTA,Iruya,Iruya,66070010,0.0,80.0
SALTA,Iruya,Iruya,66070010,6.0,49.0
SALTA,Iruya,Iruya,66070010,10.0,68.0
SALTA,Iruya,Iruya,66070010,20.0,3.0
SALTA,Iruya,Isla de Cañas,66070020,6.0,55.0
SALTA,Iruya,Pueblo Viejo,66070030,20.0,1.0
SALTA,La Caldera,La Caldera,66077010,0.0,293.0
SALTA,La Caldera,La Caldera,66077010,0.5,1.0
SALTA,La Caldera,La Caldera,66077010,1.0,6.0
SALTA,La Caldera,La Caldera,66077010,3.0,10.0
SALTA,La Caldera,La Caldera,66077010,5.0,29.0
SALTA,La Caldera,La Caldera,66077010,6.0,1.0
SALTA,La Caldera,La Caldera,66077010,10.0,50.0
SALTA,La Caldera,La Caldera,66077010,50.0,2.0
SALTA,La Caldera,Vaqueros,66077020,0.0,299.0
SALTA,La Caldera,Vaqueros,66077020,1.0,37.0
SALTA,La Caldera,Vaqueros,66077020,2.0,13.0
SALTA,La Caldera,Vaqueros,66077020,3.0,235.0
SALTA,La Caldera,Vaqueros,66077020,5.0,80.0
SALTA,La Caldera,Vaqueros,66077020,6.0,97.0
SALTA,La Caldera,Vaqueros,66077020,10.0,183.0
SALTA,La Caldera,Vaqueros,66077020,15.0,11.0
SALTA,La Caldera,Vaqueros,66077020,18.0,1.0
SALTA,La Caldera,Vaqueros,66077020,20.0,1.0
SALTA,La Candelaria,El Jardín,66084010,0.512,1.0
SALTA,La Candelaria,El Jardín,66084010,10.0,37.0
SALTA,La Candelaria,El Tala,66084020,0.5,4.0
SALTA,La Candelaria,El Tala,66084020,0.512,1.0
SALTA,La Candelaria,El Tala,66084020,10.0,41.0
SALTA,La Candelaria,El Tala,66084020,15.0,147.0
SALTA,La Candelaria,La Candelaria,66084030,10.0,36.0
SALTA,La Poma,La Poma,66091020,3.0,31.0
SALTA,La Poma,La Poma,66091020,5.0,10.0
SALTA,La Poma,La Poma,66091020,10.0,5.0
SALTA,La Viña,Ampascachi,66098010,3.0,2.0
SALTA,La Viña,Cabra Corral,66098020,3.0,2.0
SALTA,La Viña,Coronel Moldes,66098030,0.0,115.0
SALTA,La Viña,Coronel Moldes,66098030,0.512,1.0
SALTA,La Viña,Coronel Moldes,66098030,3.0,20.0
SALTA,La Viña,Coronel Moldes,66098030,6.0,22.0
SALTA,La Viña,Coronel Moldes,66098030,10.0,2.0
SALTA,La Viña,Coronel Moldes,66098030,18.0,1.0
SALTA,La Viña,Coronel Moldes,66098030,20.0,1.0
SALTA,La Viña,La Viña,66098040,0.512,1.0
SALTA,La Viña,La Viña,66098040,3.0,19.0
SALTA,La Viña,La Viña,66098040,5.0,31.0
SALTA,La Viña,La Viña,66098040,10.0,1.0
SALTA,La Viña,Talapampa,66098050,3.0,2.0
SALTA,Los Andes,Olacapato,66105010,0.0,1.0
SALTA,Los Andes,Olacapato,66105010,3.0,4.0
SALTA,Los Andes,Olacapato,66105010,4.0,28.0
SALTA,Los Andes,Olacapato,66105010,5.0,1.0
SALTA,Los Andes,Olacapato,66105010,6.0,9.0
SALTA,Los Andes,Olacapato,66105010,10.0,31.0
SALTA,Los Andes,Olacapato,66105010,30.0,2.0
SALTA,Los Andes,San Antonio de los Cobres,66105020,0.0,4.0
SALTA,Los Andes,San Antonio de los Cobres,66105020,0.5,5.0
SALTA,Los Andes,San Antonio de los Cobres,66105020,0.512,1.0
SALTA,Los Andes,San Antonio de los Cobres,66105020,3.0,59.0
SALTA,Los Andes,San Antonio de los Cobres,66105020,4.0,1.0
SALTA,Los Andes,San Antonio de los Cobres,66105020,5.0,231.0
SALTA,Los Andes,San Antonio de los Cobres,66105020,6.0,2.0
SALTA,Los Andes,San Antonio de los Cobres,66105020,10.0,1.0
SALTA,Los Andes,San Antonio de los Cobres,66105020,15.0,1.0
SALTA,Los Andes,Santa Rosa de los Pastos Grandes,66105030,0.0,3.0
SALTA,Los Andes,Santa Rosa de los Pastos Grandes,66105030,0.256,1.0
SALTA,Los Andes,Santa Rosa de los Pastos Grandes,66105030,2.0,11.0
SALTA,Los Andes,Santa Rosa de los Pastos Grandes,66105030,4.0,2.0
SALTA,Los Andes,Santa Rosa de los Pastos Grandes,66105030,5.0,7.0
SALTA,Los Andes,Santa Rosa de los Pastos Grandes,66105030,10.0,28.0
SALTA,Los Andes,Tolar Grande,66105040,0.0,2.0
SALTA,Los Andes,Tolar Grande,66105040,2.0,2.0
SALTA,Los Andes,Tolar Grande,66105040,3.0,2.0
SALTA,Los Andes,Tolar Grande,66105040,4.0,3.0
SALTA,Los Andes,Tolar Grande,66105040,10.0,21.0
SALTA,Los Andes,Tolar Grande,66105040,25.0,1.0
SALTA,Metán,El Galpón,66112010,0.512,1.0
SALTA,Metán,El Galpón,66112010,3.0,2.0
SALTA,Metán,El Galpón,66112010,6.0,77.0
SALTA,Metán,El Galpón,66112010,10.0,181.0
SALTA,Metán,El Galpón,66112010,15.0,1.0
SALTA,Metán,El Galpón,66112010,80.0,50.0
SALTA,Metán,El Galpón,66112010,120.0,35.0
SALTA,Metán,El Tunal,66112020,0.512,1.0
SALTA,Metán,El Tunal,66112020,10.0,80.0
SALTA,Metán,Lumbreras,66112030,10.0,41.0
SALTA,Metán,Metán Viejo,66112050,0.512,1.0
SALTA,Metán,Metán Viejo,66112050,10.0,40.0
SALTA,Metán,Metán Viejo,66112050,100.0,1.0
SALTA,Metán,Río Piedras,66112070,0.512,1.0
SALTA,Metán,Río Piedras,66112070,6.0,4.0
SALTA,Metán,Río Piedras,66112070,10.0,25.0
SALTA,Metán,Río Piedras,66112070,15.0,2.0
SALTA,Metán,Río Piedras,66112070,20.0,1.0
SALTA,Metán,San José de Metán,66112040,0.5,2.0
SALTA,Metán,San José de Metán,66112040,1.0,11.0
SALTA,Metán,San José de Metán,66112040,3.0,58.0
SALTA,Metán,San José de Metán,66112040,6.0,269.0
SALTA,Metán,San José de Metán,66112040,10.0,457.0
SALTA,Metán,San José de Metán,66112040,15.0,20.0
SALTA,Metán,San José de Metán,66112040,20.0,6.0
SALTA,Metán,San José de Metán,66112040,30.0,1.0
SALTA,Metán,San José de Metán,66112040,50.0,182.0
SALTA,Metán,San José de Metán,66112040,100.0,1062.0
SALTA,Metán,San José de Metán,66112040,240.0,521.0
SALTA,Metán,San José de Metán,66112040,300.0,467.0
SALTA,Metán,San José de Metán,66112040,400.0,47.0
SALTA,Metán,San José de Metán,66112040,500.0,15.0
SALTA,Metán,San José de Metán,66112040,800.0,36.0
SALTA,Metán,San José de Metán,66112040,1000.0,5.0
SALTA,Metán,San José de Orquera,66112080,10.0,15.0
SALTA,Molinos,Molinos,66119020,3.0,31.0
SALTA,Molinos,Molinos,66119020,5.0,11.0
SALTA,Molinos,Molinos,66119020,6.0,1.0
SALTA,Molinos,Molinos,66119020,10.0,3.0
SALTA,Molinos,Molinos,66119020,20.0,4.0
SALTA,Molinos,Seclantás,66119030,0.5,2.0
SALTA,Molinos,Seclantás,66119030,3.0,14.0
SALTA,Molinos,Seclantás,66119030,5.0,5.0
SALTA,Molinos,Seclantás,66119030,10.0,2.0
SALTA,Molinos,Seclantás,66119030,20.0,3.0
SALTA,Orán,Aguas Blancas,66126010,0.512,1.0
SALTA,Orán,Aguas Blancas,66126010,1.0,43.0
SALTA,Orán,Aguas Blancas,66126010,2.0,22.0
SALTA,Orán,Aguas Blancas,66126010,4.0,19.0
SALTA,Orán,Aguas Blancas,66126010,5.0,8.0
SALTA,Orán,Aguas Blancas,66126010,6.0,13.0
SALTA,Orán,Aguas Blancas,66126010,10.0,1.0
SALTA,Orán,Colonia Santa Rosa,66126020,0.0,100.0
SALTA,Orán,Colonia Santa Rosa,66126020,0.5,2.0
SALTA,Orán,Colonia Santa Rosa,66126020,0.512,1.0
SALTA,Orán,Colonia Santa Rosa,66126020,2.0,118.0
SALTA,Orán,Colonia Santa Rosa,66126020,3.0,36.0
SALTA,Orán,Colonia Santa Rosa,66126020,4.0,21.0
SALTA,Orán,Colonia Santa Rosa,66126020,6.0,176.0
SALTA,Orán,Colonia Santa Rosa,66126020,8.0,12.0
SALTA,Orán,Colonia Santa Rosa,66126020,10.0,15.0
SALTA,Orán,El Tabacal,66126030,50.0,3.0
SALTA,Orán,El Tabacal,66126030,100.0,57.0
SALTA,Orán,El Tabacal,66126030,300.0,76.0
SALTA,Orán,El Tabacal,66126030,500.0,4.0
SALTA,Orán,El Tabacal,66126030,1000.0,4.0
SALTA,Orán,Hipólito Yrigoyen,66126040,0.0,40.0
SALTA,Orán,Hipólito Yrigoyen,66126040,0.512,1.0
SALTA,Orán,Hipólito Yrigoyen,66126040,1.0,3.0
SALTA,Orán,Hipólito Yrigoyen,66126040,3.0,200.0
SALTA,Orán,Hipólito Yrigoyen,66126040,4.0,314.0
SALTA,Orán,Hipólito Yrigoyen,66126040,6.0,48.0
SALTA,Orán,Hipólito Yrigoyen,66126040,10.0,596.0
SALTA,Orán,Hipólito Yrigoyen,66126040,15.0,53.0
SALTA,Orán,Pichanal,66126060,0.0,103.0
SALTA,Orán,Pichanal,66126060,0.512,1.0
SALTA,Orán,Pichanal,66126060,1.0,5.0
SALTA,Orán,Pichanal,66126060,2.0,97.0
SALTA,Orán,Pichanal,66126060,3.0,27.0
SALTA,Orán,Pichanal,66126060,5.0,1.0
SALTA,Orán,Pichanal,66126060,6.0,73.0
